N,a,v,t,a_hat,v_hat,t_hat
10,0.9354003721097887,0.992370219436209,0.412597402416128,0.07344316118765393,0.1879325519635379,-0.3430364934267285
10,0.7746241718031786,1.2186308821857594,0.37038460311473276,0.10719899018304764,0.23511995450291648,-0.19828598278328452
10,1.4631095961024947,1.1571869599195683,0.24188796938997267,-0.025552873581360692,0.1489891489446528,-0.8294204134937033
10,0.9824804163368053,1.1499306024539537,0.2536232359171667,0.03320303203853122,0.1893188863035952,-0.6404494806418701
10,1.987200068315113,1.0353313782786309,0.1650774990800537,0.021744266875287965,0.0846795882866305,-1.295555355813538
10,0.9381125968376334,1.2760638057804556,0.3392106345022041,0.07639067136445123,0.2005344779059573,-0.3501996961571067
10,1.57379268157047,1.501453566164099,0.12279052489767306,-0.011796548661950379,0.1426583603397855,-0.9418378162777765
10,1.8276562905637033,1.623892195435809,0.16639534494459862,0.0375640640905727,0.11320382380599787,-0.9474032311590851
10,1.0419159364905237,0.5674137883954253,0.4399884035689188,0.0815519349115564,0.19242833183223865,-0.38442568826019613
10,0.8841482691789572,0.5980724247368014,0.2730717339873927,0.037444436959463284,0.18099322694590897,-1.140222706089269
10,0.7818342139128968,1.527026484267579,0.11456502792494674,0.03074321095947841,0.25294391597444543,-0.4049771960154804
10,1.650126815405486,0.7169340176916954,0.28278566011184364,0.002104352284251607,0.07402083104660176,-1.9391629849515133
10,1.661054590392962,1.9425707128640854,0.40573027328784333,0.09813815314874107,0.1466697827039288,-0.49466515268137856
10,1.9018271694594588,0.626462704963612,0.22399220629294325,0.03095214426329615,0.09411445748654713,-1.1018881210764977
10,1.3080485116830418,1.2964072627797718,0.2715513468398762,0.0016448969538349323,0.15857336375174916,-0.7331711945818533
10,0.9479647424802,1.7423389097111666,0.11329644126345868,0.032348300782088696,0.23035462401444856,-0.474288306114917
10,1.157365491378278,0.9612534609719974,0.4457736459760659,0.0994852420052027,0.14638060051288102,-0.7554073266392132
10,1.7189739044988843,1.4288653528337116,0.49045349669547633,0.050549620870628566,0.12391415786650588,-0.6472435088774582
10,1.2635298856957902,1.2760258400223998,0.16881151206385692,0.00348304633192747,0.15102167810692665,-0.80907133076918
10,1.7053813632974235,0.8799066436370262,0.189878636690005,0.030662604212774447,0.07587436836372198,-1.6547331427568064
10,0.8666266377967855,1.3041631744913915,0.12489719025474809,0.06432896484415296,0.1956423021716279,-0.5736149567238881
10,1.7623143808228483,0.737647747477526,0.4972760334603863,0.020612569244803695,0.10129136493363708,-1.4794091746537184
10,1.277045953960405,1.1086786927320118,0.3609995767318934,0.14675370370490284,0.16832325231947867,-0.7971352403747174
10,1.3056697953403404,0.6153518002633689,0.304893922818711,0.0986184042781229,0.10547480885483819,-0.8481180187604593
10,1.3144377444944573,1.7754038636991192,0.22323161142949052,0.04155230629962195,0.1586226569121112,-0.5584681998286803
10,1.9755174058315252,1.2883312215673894,0.14231069958147335,-0.0038934443751956517,0.10930716228398028,-1.1896187398173022
10,0.7169087255412567,1.016264532204541,0.19364401398494904,0.01901416392445838,0.22235582143807356,-0.5241480744182737
10,1.0192069878850003,0.8632135251417163,0.3206113291670835,0.049110801212847416,0.14077916128224954,-0.7766065822184198
10,0.5223086037305764,1.8877734906410355,0.14669393075190182,0.04041303028769206,0.551401405940791,-0.17311929194963988
10,1.5234669473622013,1.3234686547148726,0.478897243925278,0.08893323764284153,0.11630550602703091,-0.690183058070503
10,1.2307045428720897,0.5498938908825557,0.4682996352615423,0.013052046483964753,0.07388538747112065,-1.6013427590886864
10,1.6800963868159293,1.5701445665707014,0.1879223460907149,-0.01131389603339314,0.12297015020618572,-0.8855745163757434
10,1.1112347544282593,1.477364740093162,0.33222012964943826,0.014221236896098423,0.19669962806167862,-0.46186920615561694
10,1.0594901087800097,1.8783557760525986,0.4739725712989192,0.13532805437542625,0.21765008157005142,-0.13824671756259022
10,0.5891037044876462,1.5898107571011475,0.268603108524841,0.1108849121042583,0.38972722693661754,-0.14889392536360518
10,0.5227351650849351,1.372775096017212,0.2375112605888933,0.22229103824025395,0.5433881101483622,-0.07194486428213386
10,0.7574927183555409,0.9167395165599677,0.17668666940423963,-0.0413853357888218,0.2985162427580398,-0.6311980132211557
10,1.0077597184717413,0.5011774135535982,0.4335324740867358,0.03221498127377552,0.14391203731356805,-0.9107073077184537
10,1.3656502757715747,1.8173673201709781,0.37513232444049915,0.026739093790882407,0.20901873219352463,-0.4253304704698235
10,0.5705912614633996,1.4328469014722807,0.25151819270952575,0.16884539448212169,0.4161751251315599,-0.10761824219826534
10,1.8087214765670323,0.867971928576958,0.18432939177811686,0.029776460455741574,0.06937613449148876,-1.6036648756441068
10,1.6351460722917395,0.6404223134820881,0.3824858147449907,0.02527130075591366,0.07178064999833451,-1.6171926080661385
10,1.2296648328166104,0.6030522634400555,0.16212356359581617,-0.05847068226735219,0.14298644796631424,-1.6468850280702514
10,1.4777799548586124,1.8379545250732936,0.26090161321273814,0.05338013140276903,0.1702869852649196,-0.5854558315639
10,0.7033016853840249,1.1593059540585848,0.46134558552256644,0.1001217116104434,0.24040265241396577,-0.1786839610091217
10,1.043703499354037,1.7114994099892094,0.33152546605341326,0.08078943613925779,0.21772653488072632,-0.31313237368656005
10,1.14770776526509,1.5653366140133245,0.34977900721377053,0.10106727396566227,0.19033699122023362,-0.42650973288263067
10,1.804677691841174,1.4970191170954474,0.16747280046298305,0.07766256945201926,0.1123572334183243,-1.084006497151914
10,0.9038801785037215,1.4416705613748793,0.16375650814276052,0.03572739648363313,0.2392302109751714,-0.4942496619326277
10,1.4494195133966314,1.0579460150481665,0.1803934591657015,0.06162181960377592,0.12351242003730104,-1.1057685041762249
10,0.7548736216600779,1.367697907199527,0.4001090254542994,0.1062713997618867,0.31136224855155487,-0.18787880411287733
10,0.9970116943202241,1.9749429229356834,0.4679827528084446,0.1402978990569522,0.3211879262741681,-0.08532643746866693
10,1.1214944716406,1.9565920639593004,0.47253772000852656,0.12365272554206884,0.2504214729526331,-0.14607937538963905
10,1.9505537810913687,1.1264393915425468,0.1517963668199741,0.07271871706747662,0.09088854883948597,-1.4956470237222759
10,1.1776108036547366,0.5748953892223001,0.1396606470528369,0.06392344720793967,0.11463706880180037,-1.0130428066933834
10,1.3205296433372398,0.5999117557172495,0.4402809568438968,0.05523072996305938,0.07653151208341737,-1.6844299210189142
10,1.7757175576959763,0.6772075474220589,0.4187169229715077,0.039793885441286786,0.1319855555216233,-1.1211058466064887
10,1.1015059903633322,0.7087707236006275,0.1188898714937174,0.09164901693255824,0.16421910706035428,-0.26278655668744516
10,0.7951547463030147,1.0813723489151272,0.4753690732513787,0.12570100060985054,0.20198741375110912,-0.2113050219898156
10,1.208704997266205,1.401160567587382,0.4438270474436654,0.08951937711664704,0.16023835331482347,-0.394392616848058
10,0.7673602793143889,1.55420579879612,0.4024679196067981,0.07792672826293003,0.2997306696426023,-0.10816591943688898
10,0.8499231157772065,1.329731575297911,0.2754209405291884,0.03380257204608266,0.19919933409234328,-0.40963880901049593
10,0.7238928257478083,1.5315170253427823,0.17236653639670513,0.02573572053986356,0.3169553660211324,-0.34382624354841973
10,0.7708259408317818,1.3420549094372487,0.14262342248591847,0.004034519311378725,0.28459382267957034,-0.4353026085905325
10,1.0676753788541329,1.7198129308224912,0.4022328640713917,0.1303166829838503,0.25256684310993033,-0.26382500452495367
10,0.6300900513863017,0.8798517407161908,0.20903373308912104,0.1239116689739457,0.3015866388182631,-0.10677172412702952
10,1.1497350872542522,0.965447943604733,0.126118105849043,0.009694987653316636,0.16977636042648409,-0.8447063358114512
10,1.2450903206936201,0.6590027340863481,0.2974430890128942,0.032757824662425584,0.12913779475193077,-1.1985114314781427
10,1.8126424496491418,1.254589295596937,0.49161497275720967,0.05063632201059665,0.11227551332825585,-0.5244610071656206
10,0.7674020326580407,1.7033721132344646,0.19406097732286925,0.08335432221107872,0.33800035382497107,-0.3050792177592213
10,1.4025483109384445,1.7264008611817605,0.2722844781886757,0.07576292085724057,0.17329290250638996,-0.5260212260246468
10,1.0909826415375783,1.4134054998338041,0.2648211265518299,0.045413218590150926,0.18100851578829474,-0.5544006242807605
10,0.8243179533395406,0.6485047291217958,0.31932028700186404,0.07749760287450748,0.22278020661227285,-0.408602387976131
10,1.4923665283031227,1.4940521874604251,0.18805382844501073,0.0029489456926124935,0.14901727649548221,-0.8597513541400257
10,0.6549049314853773,1.0076669176989752,0.15992288995079915,0.09317419354124888,0.2795767408093003,-0.3008477722447797
10,1.250595890964421,0.6349238258284444,0.15441360849405267,-0.14551972018953863,0.22597217576356238,-1.6907002546525902
10,1.249198394190127,1.592864043076417,0.1670168919352912,0.045325402222939265,0.19594958914265015,-0.6079604152135702
10,0.9188209812578398,1.0154160809029251,0.17796939392155836,-0.018382722519632484,0.20089421070409716,-0.6928215211756619
10,1.6593983149281628,1.6621770245434113,0.37984955664185593,0.024296521962998738,0.1268686914200605,-0.6083738176792274
10,1.6656367470244806,0.9098252316556374,0.3589428701925548,-0.02641616737917293,0.1332625681176613,-1.3478719781862294
10,1.7476286598768958,1.3412833551941228,0.43801290341210364,0.008534594590796401,0.12044692822750072,-0.8851169874344362
10,1.6408723301671402,1.9540197609732028,0.28623514948755185,0.06297400973761308,0.15547885703910355,-0.5432345272655832
10,1.5230760240950192,1.3429970862239167,0.3053818915213434,-0.00011957275503683248,0.1490821698257065,-0.8673270205277783
10,0.7288546615612534,0.9573135059022162,0.3759752723001468,0.07700361528923849,0.18905450803876445,-0.3238795364197899
10,1.7643764478312818,1.4462086795692823,0.2711214603813458,0.019083927317372656,0.10122230719655088,-0.9402469315271111
10,1.657457216759585,1.879264580227573,0.1662026847645863,0.030155585472239326,0.13214501425833022,-0.765523573166226
10,0.7912750431396152,1.009670410953476,0.35794827234672244,0.08160902285036555,0.19388828635516625,-0.4173363655573142
10,1.95628853040938,1.4843326228535165,0.310377142446129,0.0021048314065057433,0.1264157350311785,-1.0402351887282837
10,1.9041779225264688,0.5452902728143854,0.11823865687583589,-0.014145934351470543,0.06907485325477496,-2.169775257444785
10,1.1341386407703051,1.974392580966072,0.39940090948299156,0.07543566080245244,0.2354254660215383,-0.2242253052943181
10,1.8086174399403725,1.2670535887656216,0.2878191059712597,0.050935760217127604,0.1406481573825356,-0.9558827889791853
10,1.6488819216335617,1.0276067818481134,0.19221809684404514,0.012251848597221246,0.08919500752685397,-1.2165367107683969
10,0.7697751951941645,1.9417087357964815,0.34950969756816136,0.13628334424570343,0.427492916890445,-0.0927490224879813
10,1.1869555339545719,1.714308113733987,0.16648174023558143,0.0605969254167438,0.18845778738342073,-0.5717159957942648
10,1.736235861528472,1.2798889650367546,0.19097566384947362,0.0012990989677228288,0.0964813318643095,-1.0965384529179525
10,1.4482540916009485,1.2774865286234678,0.35949198386605435,0.027327883788064562,0.16192171041495637,-0.6987503957265859
10,1.992582781433977,1.3960252407973477,0.3589129137563658,0.03491098981559759,0.11766177023042997,-1.040700435510584
10,1.6710887058845376,1.6804067124120192,0.3009638671671404,0.03143327463473625,0.13199229103809787,-0.7337147381314141
10,1.27738597072976,1.194829615614702,0.4689806241020218,0.06448564946927199,0.1320567274378107,-0.625374745861407
10,0.9905308402669531,0.6213122652964127,0.16591727568730408,0.006397361612209195,0.12297424113068407,-0.7465088104943537
10,0.7188323208980403,1.0741948512025317,0.48685702907234474,0.016551800853168385,0.4538293167732315,-0.22010449967164342
10,0.6857453226941865,1.0336829122427997,0.36522710342732856,0.09077508306391151,0.22135792086683065,-0.3404312952463234
10,0.9103890928693418,0.7184798372711039,0.19789044715151932,0.016740271850410115,0.1399509324821278,-0.7792778369881144
10,1.8834355653030583,0.7855734906296898,0.2677394685663134,0.02921130773954631,0.08115293846371782,-1.1082798834408698
10,1.4820197640704211,1.1413519676143542,0.1905118092287514,-0.015314270578466507,0.11715238466341851,-1.1010436816313367
10,1.4361553651093075,0.7983221551944273,0.4327410396749107,0.017542302452993975,0.07652752748639821,-1.3773728763524353
10,1.7962581239629154,1.6575134233537616,0.3360410004600771,0.07501993155105356,0.11990317032998955,-0.7066816115463842
10,1.5737383879067441,1.8492523957953564,0.1145145496909381,-0.032868805934410744,0.16340543989014555,-0.7826190986908074
10,1.7260448165062667,1.832335758511268,0.3100390893976259,0.028460826376080373,0.13354499687278165,-0.6179813088810452
10,0.9858206667227819,1.2350856983663594,0.42507891731218095,0.0775151195187709,0.1714213325429632,-0.37768355958503935
10,0.7289682811675307,1.2741321034239137,0.2888066558381596,0.12473888742169251,0.2653720248635699,-0.25875880578976185
10,0.8162160979738374,0.987461056563369,0.4061714385796143,0.07409457731674927,0.3408138243586541,-0.2308860582390848
10,1.100993585993379,1.1190285475809532,0.4706971771731979,0.12332360676316817,0.18311478628780423,-0.5399375512212626
10,1.5632546389144495,0.9647874468425515,0.29371238100735914,-0.02672325742279568,0.09361224755496947,-1.3114272967054383
10,0.7070521070111587,0.9059379753407115,0.2727657144694194,0.07310932690933775,0.2235130347987079,-0.39380471169210973
10,1.9762382352080552,0.5101112806855546,0.21874888070820897,0.015260494567188396,0.09558598816583673,-1.2921145754783858
10,0.966119324009309,0.7677738511298071,0.27032535331459917,0.031088353479616138,0.13630243331270928,-0.9278221761291333
10,1.0636185133313785,0.9903776585420514,0.4237009669148292,0.13251340442736514,0.20990009841131058,-0.40790023456507085
10,1.7783990993517047,1.1063596800287216,0.16705369155580196,0.04704125587596864,0.10892005584051542,-1.460422464909165
10,1.9213517113561467,1.3314296882554104,0.40237857708259195,0.07319909954259798,0.11471921130409242,-0.53670472194272
10,1.544622903493607,0.6045519950737187,0.3415065597134568,0.05734329980727137,0.06593767955513542,-1.9806566307308586
10,0.7215151445795118,1.1050744516156583,0.39295983700377574,0.0704065011979095,0.25171522681083314,-0.24245666377936548
10,1.6995545734456825,0.8959366543197161,0.37917167261278356,-0.0025525894494578556,0.09383390169358306,-1.2849424747000338
10,1.749364132839277,1.5915787910347916,0.22640342333852922,0.007826645449085278,0.1143487481936132,-0.9081925751104889
10,0.684436262317403,1.0640311654691947,0.4140090831912378,0.08384591980019097,0.261972151806642,-0.2544419758032086
10,1.028415090998826,0.5823364311296761,0.3171413149669942,0.01674004069618918,0.11051741796058007,-1.0988125273006402
10,1.4459313700409688,1.3765181387928636,0.15223064743844197,-0.008065837745011841,0.1185411510190482,-0.9461277846270176
10,1.0894814733555007,1.6484532456080676,0.3906720409281697,0.05392909108832193,0.19108221250016733,-0.31905390658656474
10,1.8947906415015638,0.9803813119265739,0.43459490720496763,0.03206134764807901,0.08240307447319027,-1.4177832029342488
10,1.1179402527847164,1.562758001089546,0.3466469319904985,0.10611241475628612,0.18768620942241981,-0.36284806684681703
10,1.608439156726256,0.6153195480594329,0.3492832780195951,0.022973204570627192,0.07567951818447269,-2.0580265795784145
10,1.5434835141199257,1.0537333179244126,0.4480798253275097,0.12898280574672152,0.15615438317064834,-0.05939890302106045
10,0.629620016841516,1.9887889161754342,0.19812540989517258,0.08831022250429318,0.41948079538546795,-0.16611897315801089
10,1.2260104386653954,1.7814180931914454,0.38619850545854095,0.06462864207523938,0.1895538367246352,-0.33975009979354914
10,0.8431963094121933,0.8113193819511983,0.3507808621265629,0.0427665070466064,0.1787940817535276,-0.5947747499800421
10,1.0889876230335465,1.1598698107008496,0.19557485151262644,0.08461337768832349,0.16756889721958226,-0.49553546410268007
10,1.6139929719407489,1.2900897612895625,0.4728674854212576,0.103913054083911,0.14172367497367155,-0.6652055123467375
10,1.282843143249247,1.4308556564095163,0.4517083683854126,0.0591161860773726,0.17229168146264764,-0.4933671281648792
10,0.9371478055892154,0.604809793311252,0.14331896164267097,0.02754370121876247,0.13512594674797448,-0.9763823609189236
10,1.6136188027370149,1.2081105455676338,0.39229669811915463,-0.022492159579341788,0.12736881453580529,-0.9565440986527656
10,0.6233481610364524,1.9885882792098797,0.19945857639930242,0.10639110966038745,0.4083480674989053,-0.15919707184408544
10,1.8206264615738408,1.0012238370201982,0.17085453851718208,0.019438917199256587,0.09724948644446023,-1.5787060455698565
10,1.0122060539090252,0.8104144005621288,0.16297207251197598,0.05762212220387118,0.14829057799356557,-1.0613843756609984
10,1.6679223807759063,1.904293050460696,0.12006030795374484,-0.01734582641743004,0.15294710983896703,-0.7942859202838848
10,0.9908430352978742,1.5564251531159297,0.2560412309321368,0.07656254876516214,0.2080662670429553,-0.41858961462606054
10,1.8108666207634458,1.9829343959809116,0.22859702695314732,-0.00013764251350964469,0.14831781594338683,-0.7328602195037764
10,1.238568407564208,1.8204980429360433,0.13588149971381203,0.033655327141618306,0.20863074703618667,-0.5927739312049793
10,0.6223716053261052,1.3127260475658635,0.49887679632616755,0.22714180578467127,0.35391473630809006,-0.021922191672614735
10,0.9738038420874804,1.8102512069448544,0.3101081990694098,0.061087431823258806,0.20915290199070874,-0.2733169253697521
10,0.6526271238405763,0.5671256333879655,0.3326466087221491,0.058044309571022766,0.19877938111897855,-0.6494397461843604
10,0.507149976640284,0.6334138932754623,0.3548423780471448,0.0653736780648144,0.28525630067802416,-0.37087948954037203
10,1.4648631316109415,1.359109237916553,0.37644225425824773,0.035429320188994626,0.15467355304254674,-0.7331943441505111
10,1.2998472918637898,0.9807957973160558,0.42422429976319315,0.06672713838775873,0.13932898100849647,-0.8886705162587056
10,0.7984606287695377,0.8031965889501267,0.27386793387492275,0.12674556640015222,0.24096983831797136,-0.34576130245349457
10,1.3668980069274044,1.9015408969981988,0.2509660122716825,0.0736665539134212,0.19900581493144637,-0.4517812575555037
10,1.0883637215721798,1.0353086680203099,0.45451588206674887,0.09502927878385364,0.13406058785018143,-0.5038347228267277
10,0.7427584696994485,1.82528860423541,0.35740263098529684,0.1401095186273662,0.31831199748712696,-0.09698450564572937
10,1.295806937958294,0.5326975029477938,0.17642127391895435,0.07765187778753933,0.1103049983700384,-0.7795833004243292
10,1.9586440582622358,1.9438574572968608,0.22995621546106904,0.07245326756854475,0.13195109444893982,-0.8042739278469345
10,1.8758934028279035,1.685279455489399,0.11868281286788657,0.5008463463459586,0.5011790539741552,0.6616189988646448
10,0.7887009210233288,1.3770762023568235,0.11384824255692916,0.009244464114030407,0.25378319760522927,-0.4476194135444687
10,1.7358629959008403,1.483748184967977,0.3398930590883866,0.02136700799031289,0.10980101741064459,-0.8663365676200814
10,1.7974105720074531,1.947809572997189,0.1350948427781152,0.07525865236829633,0.18160491349718905,-0.58783838834929
10,1.7800535712961203,0.9078998089544494,0.44050303187271256,0.017217871837643155,0.08755254553724139,-1.2039061456920235
10,0.8930820391652321,1.4933010187906253,0.3735699452159613,0.1298298919231119,0.26081742239037836,-0.13384266990283533
10,1.489710095657097,0.8199491068031368,0.4954833189728488,0.09249412116996865,0.1346399974227036,-0.8799683653017135
10,0.5887127380369748,1.7012227199313246,0.17533733132633264,0.12883796641589806,0.46363258377319,-0.18553036804063805
10,0.9236606522850233,1.957934634854849,0.3749673857046387,0.05581479572953728,0.29215165466206333,-0.1402770509772167
10,0.5363618190971117,1.405793627489927,0.30617616290415683,0.15044120330300773,0.3555173513708148,-0.07928904283944328
10,0.9383530762980514,1.420584720065434,0.2159001172473965,0.017515677354567043,0.23366806004039303,-0.42155849057690753
10,0.9631080709389431,1.8867767742618302,0.4040160107889177,0.10047139019757725,0.22755196924185725,-0.15453575649094914
10,1.7255690862274502,1.8243026201027213,0.4720412175800566,0.10475664485065102,0.12709384087279058,-0.4303258598773254
10,1.7508124451875187,1.9489835192377218,0.11924825323405633,0.08053818251191729,0.18875574103129203,-0.5199992425744489
10,1.1550883799740863,1.6575187717756037,0.2568235304895024,0.05375177464800002,0.1684452156584336,-0.4783195854135389
10,0.935234150525715,0.848583055377686,0.24650964705914746,-0.034688167503118664,0.16060816612125375,-0.8377911070207618
10,1.0021651712703235,1.2578105363909406,0.11818686648104576,0.050085221370206524,0.17591773199321187,-0.7220091618723949
10,1.331837066933461,1.7988324112964247,0.46470065367207825,0.06501447185656221,0.15169602441329547,-0.32298595948751013
10,1.253116219870461,1.0857548518741564,0.1697833786086403,0.019102077892979148,0.14140999113206282,-0.8282349545678918
10,1.6872779637449125,0.5335192822651373,0.4307995372993119,0.05125561007120154,0.06643845139112811,-2.5193114212345744
10,0.6548223113335898,0.5932830058259987,0.21652046148796328,-0.04200740944880192,0.18552303102979784,-0.7309547461630641
10,1.0655617217593067,1.011097952017565,0.27070982807371835,0.0860785509734442,0.1677108627902453,-0.536237928675043
10,1.646941720342779,0.8644059352394154,0.43531047441309734,-0.001628649966091846,0.08157686392606277,-1.4661469967337826
10,0.9224938420915978,1.4921817538382864,0.12573140362534807,0.023534810855854117,0.21086782262386877,-0.5384861721104583
10,1.0568789296486214,1.963452386688956,0.3175113725709731,0.097906262190385,0.2571487276622976,-0.24065421907098528
10,1.2999425326276406,1.4631664664302426,0.19123033917955776,-0.007129822478068523,0.17864006584999761,-0.7422781872697517
10,0.5962622953882124,1.801854935858459,0.14279526186847044,0.03514444161009425,0.37289445687744643,-0.237782957619746
10,1.9814170843501568,0.5600064641212505,0.33295370301283866,-0.004283175253205636,0.056584867568885734,-2.5520293769677638
10,0.7637212236067701,0.5966508817783631,0.3475904252498829,0.03614268449145652,0.1789909600212981,-0.7633679131442626
10,0.7457552632770938,0.6465857520127894,0.3199181246605023,0.16027431041530607,0.2090614724834887,-0.04958437509175613
10,1.766142607479606,0.9592073630386082,0.4861120469417015,0.04459639224195808,0.07077600687807004,-1.2233746515342203
10,1.1016159808834463,1.5599052524931647,0.37523821847801275,0.05057980060290328,0.1836969260256283,-0.38050249022526345
10,1.765537069132196,1.8716249481722538,0.1404208462554133,-0.008846706386378994,0.13163722584690615,-0.8507722197104013
10,1.965975906337469,1.1921686604770605,0.4700719489627146,0.052128778944628924,0.107875868533697,-1.0260592919954779
10,0.704986244555194,1.9676189948940441,0.367908683422687,0.11943232871858249,0.33409784106484053,-0.03456640872957613
10,0.5357239946523128,0.9433909795155867,0.21456055233390348,0.024147012475921555,0.252290791073075,-0.3984180101774903
10,0.780404385556163,1.7815067277515801,0.3151531309165603,0.07089243692785117,0.28561401932577135,-0.1618672194174317
10,1.3116364761757269,0.6319337375763177,0.27453923065881336,0.060302791712169394,0.12881726219774117,-0.8843570198699023
10,1.6511172879411693,0.7542894739121477,0.4853941440809704,0.021769915412523756,0.08032037786970585,-1.520727686416486
10,1.0841286490718351,0.6448271859981922,0.4253463916837238,0.08988727105296761,0.1280920650304093,-0.5402455200980009
10,1.265621098188109,1.8830417905474701,0.36495562835716483,0.14294831378132358,0.23060356441195973,-0.3231928599142281
10,1.562988932410195,0.5067816704370403,0.4695353972782219,-0.016169742520353667,0.09756110875327141,-1.9092329052931423
10,0.7248773958299138,0.9734309561926962,0.27169789033443986,0.053342162782086096,0.18896876861585316,-0.5006420613283603
10,0.5404916203041441,1.4195352704894348,0.2515438482208132,0.18678627306061404,0.4862611319516509,-0.05753209908572095
10,1.7835036429412574,1.268913424051416,0.4304630095876131,0.007357987483886753,0.09317807118394446,-0.9719847522684336
10,1.41073749437989,1.7696286509090582,0.19929584887902438,0.05575767739719371,0.1758789529579639,-0.6061474076488
10,0.7380391487780755,1.3806197278706662,0.1304641025058495,0.025564401668313527,0.29619084333818707,-0.3946839094852992
10,1.5465245628455888,0.6538355361373829,0.10399034225738833,0.03827495239615559,0.07152675660537526,-1.6112368982734686
10,1.3955684514349391,0.9797340825878554,0.28684621986943715,-0.028671200062454574,0.125724893330104,-1.0078488752818275
10,1.766130034562003,1.1885852939685932,0.3652249808512597,0.01594282425324811,0.09282062996852816,-1.1659402093369025
10,0.5422901421812647,0.7303095699543383,0.10603865591424798,0.07163510864231593,0.26661359410876645,-0.31321822522250753
10,1.9884380686565055,0.5261292533970912,0.471667077522844,0.023626293495645642,0.04567102753758326,-2.6022024192009106
10,0.6088831013392776,1.9646690577036352,0.19347867867630208,0.09425433527396708,0.4228192294370333,-0.16544936204133492
10,1.6021930104646032,1.3441169833115878,0.40872992599250685,0.00805539509460152,0.1349792888961843,-0.8289797161301737
10,1.169036853684664,1.6344089331739193,0.3385946785152678,0.08241915849397352,0.18324342664249343,-0.4254307643078707
10,1.675770942618786,1.1369245376979609,0.20407355271494937,-0.025019087110538397,0.11444852651037486,-1.1747116863935039
10,1.0661990715265148,0.5862637263427051,0.36502689862429977,0.11251730576209616,0.17150081813939094,-0.3090406912464452
10,0.6498065726314473,1.4576293684623542,0.21808934175249461,0.07740843618501309,0.3683601962292903,-0.2459706350260955
10,0.8273099748063917,1.539133816445156,0.351495808419623,0.10107324838886311,0.29462530555126587,-0.21517438639888048
10,0.6222541656938041,1.9752230682506549,0.48727415450100725,0.17304472518866648,0.3818752118996605,0.12279360313199165
10,1.5694886840482056,1.9778793418796377,0.1599984131398986,0.016118488718672913,0.15958294438890291,-0.6805120093279129
10,1.168093775456335,1.2543314537510175,0.28756171433983724,0.017217804999990986,0.1409690435836109,-0.6891835251033173
10,0.5829665180453154,1.9634290716786358,0.40742112819927945,0.1998813050354646,0.43198310823755554,0.06310274349303506
10,1.8626800267098993,1.933470616014299,0.43804038621870056,0.042861154758002874,0.19147331996844824,-0.5630446904662879
10,0.5922570443962578,1.7647419818930177,0.24797585702346342,0.09452229363248102,0.503325930093435,-0.13664325640314856
10,0.9449070102113101,1.4558190608159116,0.2098303182360156,0.16041844549981332,0.2890994283976824,-0.4017275255350447
10,1.6182029063138028,0.7059618554357154,0.24170365330717383,0.034179976222268454,0.08871833651446209,-1.668589890452336
10,1.8482359039334038,1.676902943593344,0.19530593845317054,0.007610322306129941,0.13194756824468132,-0.9407768471868057
10,1.0529415392231407,0.7773718624441165,0.2806390657192335,0.03163548135368266,0.17474942416245565,-0.8209394155671901
10,1.7322395686668663,0.9891071523455928,0.330727355221492,0.08390021699925648,0.09966411189019492,-1.1286955393687688
10,1.7262002186268208,1.6949937038313077,0.16315161688026084,0.04878479908509201,0.14591212565156478,-0.9009213120148353
10,1.1308716055666177,1.3622994679323481,0.37031257336153883,0.0586489337998543,0.15210827705272137,-0.5010225698956882
10,1.8647211823793421,0.670402380051333,0.27583623584477435,0.017054400064921843,0.06948428300886071,-2.2499139996625166
10,1.7037272313094804,1.0681391819391868,0.3374645944001669,0.05704672769035217,0.10176460852132754,-1.2090826919603737
10,1.795329336072456,0.7171260578484941,0.126048430575402,0.009114491982807102,0.0655802091658585,-2.3074137213388113
10,1.5399928711356117,1.9820135315558707,0.4347260849329252,0.12849663438116052,0.174515069512817,-0.39184508466996787
10,1.541187252207932,1.2519205370003235,0.4848643214120384,0.03864708929942206,0.10528353734790391,-0.752745085984139
10,1.1897693682832922,1.6141059080248779,0.15458370759420126,0.04377564310832568,0.18320438675819564,-0.598323688112121
10,1.4006979874136514,1.1010970466855028,0.20181894824684649,0.024644542052271873,0.12755670788062654,-1.0839418634641136
10,1.5276147700689457,1.9427282909930477,0.40401862568341845,0.05842493836110252,0.1542913245093522,-0.43081068244813425
10,1.767671864860378,0.8806079440990944,0.3752488371850721,0.0035849241298826578,0.08429027005639109,-1.4739777348826022
10,1.0931485802014986,1.7876577144630712,0.18997739794352375,0.04888534836482732,0.23585652658128145,-0.4713505768029744
10,1.6207883726084926,1.9173493344103214,0.2893778782069369,0.0343529134198861,0.162892311318066,-0.603353939520678
10,1.9448140915669552,1.6185139803034958,0.374532122273569,0.0070782550684793935,0.10267101563628576,-0.876759577033121
10,1.3673352016654035,1.500250158064294,0.30224635287921736,0.07746142154845524,0.19367513500537556,-0.46565045946358263
10,1.2722871957388926,1.210072237781759,0.1973684265158994,0.02476045438382515,0.1344804449032638,-0.8942525450220852
10,0.5918801240950888,1.2306694853699929,0.21248460573051267,-0.017441553839951534,0.5105319458433479,-0.3174453792028588
10,1.2881481978658003,1.859947457022654,0.2730290220217649,0.03647633558813716,0.18112277843036306,-0.4648728036727603
